Timestamp,Value
1.7642974853515625e-05,0.0
0.00020694732666015625,13.09
0.0002999305725097656,0.0
0.000385284423828125,0.0
0.00046563148498535156,0.0
0.0005462169647216797,0.0
0.0006244182586669922,0.0
0.0007038116455078125,0.0
0.0007839202880859375,0.0
0.0008895397186279297,13.09
0.0009717941284179688,0.0
0.00104522705078125,0.0
0.001125335693359375,0.0
0.0011973381042480469,0.0
0.0012698173522949219,0.0
0.001340627670288086,0.0
0.0014116764068603516,0.0
0.0014841556549072266,0.0
0.0015552043914794922,0.0
0.0016281604766845703,0.0
0.001699686050415039,0.0
0.0017709732055664062,0.0
0.001842498779296875,0.0
0.0019390583038330078,0.0
0.002002239227294922,0.0
0.0020694732666015625,0.0
0.002142667770385742,0.0
0.0022046566009521484,0.0
0.002269744873046875,0.0
0.0023484230041503906,0.0
0.0024127960205078125,0.0
0.0024781227111816406,0.0
0.0025420188903808594,0.0
0.002605915069580078,0.0
0.0026702880859375,0.0
0.0027353763580322266,0.0
0.0027990341186523438,0.0
0.0029282569885253906,0.0
0.0029947757720947266,0.0
0.00305938720703125,0.0
0.003123760223388672,0.0
0.0031974315643310547,0.0
0.0032618045806884766,0.0
0.0033316612243652344,0.0
0.003395557403564453,0.0
0.0034596920013427734,0.0
0.0035266876220703125,0.0
0.003592252731323242,0.0
0.0036573410034179688,0.0
0.003722667694091797,0.0
0.003787517547607422,0.0
0.003863811492919922,0.0
0.003933906555175781,0.0
0.00400090217590332,0.0
0.004073143005371094,0.0
0.004137277603149414,0.0
0.004203081130981445,0.0
0.004272937774658203,0.0
0.0043430328369140625,0.0
0.004410982131958008,0.0
0.004481315612792969,0.0
0.004552125930786133,0.0
0.0046231746673583984,0.0
0.004694700241088867,0.0
0.004766702651977539,0.0
0.004837989807128906,0.0
0.004920244216918945,0.0
0.004994630813598633,0.0
0.00510096549987793,0.0
0.005175590515136719,0.0
0.00524592399597168,0.0
0.005320310592651367,0.0
0.005399227142333984,0.0
0.005479097366333008,0.0
0.005558013916015625,0.0
0.005637168884277344,0.0
0.005715131759643555,0.0
0.005795001983642578,0.0
0.00588536262512207,0.0
0.005964517593383789,0.0
0.006037235260009766,0.0
0.0061206817626953125,0.0
0.006190776824951172,0.0
0.006261587142944336,0.0
0.0063323974609375,0.0
0.006403684616088867,0.0
0.006475210189819336,0.0
0.0065460205078125,0.0
0.006617307662963867,0.0
0.006688356399536133,0.0
0.006759166717529297,0.0
0.006829261779785156,0.0
0.0069081783294677734,0.0
0.006981611251831055,0.0
0.00705265998840332,0.0
0.007120847702026367,0.0
0.00718379020690918,0.0
0.007248401641845703,0.0
0.007313251495361328,0.0
0.00737762451171875,0.0
0.008327484130859375,0.0
0.018434762954711914,0.0
0.028294086456298828,0.0
0.03839421272277832,0.0
0.048490047454833984,13.09
0.05848097801208496,0.0
0.06848812103271484,13.09
0.07848739624023438,0.0
0.08841300010681152,0.0
0.0983889102935791,0.0
0.10830831527709961,13.09
0.1184542179107666,0.0
0.1285099983215332,13.09
0.13843846321105957,0.0
0.14850759506225586,13.09
0.15853142738342285,0.0
0.1685175895690918,13.09
0.17848730087280273,13.09
0.1884317398071289,0.0
